output/NoRefTest/wgs/24098_S67_L001_R1_001.wg	0.8083081818046655	1.0	0.07044410413476264	0.5754189944134078	0.4245810055865922	0.0	0.5096106968454536	0.4245810055865922	0.06580829756795423	
output/NoRefTest/wgs/24098_S67_L001_R2_001.wg	0.6897299704207882	1.0	0.06364301389904901	0.6149732620320856	0.3850267379679144	0.0	0.6149732620320856	0.3251917998661263	0.05983493810178814	
output/NoRefTest/wgs/2Sal817_S6_L001_R1_001.wg	0.20030349013657056	1.0	0.0	0.8331226295828066	0.16687737041719342	0.0	0.8331226295828066	0.16687737041719342	0.0	
output/NoRefTest/wgs/2Sal817_S6_L001_R2_001.wg	0.19102466540265622	1.0	0.02025963808025177	0.85414235705951	0.14585764294048997	0.0011207955060391925	0.8541423570595099	0.12600030729368075	0.019857335646809332	
output/NoRefTest/wgs/54696980_S12_L001_R1_001.wg	0.9624344576790229	1.0	0.04463554463554464	0.5214311016648955	0.4785688983351045	0.0	0.5214311016648956	0.4358405565083699	0.042728341826734614	
output/NoRefTest/wgs/54696980_S12_L001_R2_001.wg	1.0628688216679287	1.0	0.06360142240052963	0.5	0.5	0.017139359314425628	0.4998167827042873	0.4557840319596639	0.04439918533604881	
output/NoRefTest/wgs/54754002_S19_L001_R1_001.wg	1.0646041769149934	1.0	0.12063134160090191	0.514410480349345	0.485589519650655	0.0	0.485589519650655	0.40676460509783596	0.10764587525150905	
output/NoRefTest/wgs/54754002_S19_L001_R2_001.wg	1.1202156182601937	1.0	0.1279398438051112	0.501947209000436	0.498052790999564	0.01766381766381766	0.4980527909995673	0.40259623546074225	0.09935097353969047	
output/NoRefTest/wgs/54894058_S21_L001_R1_001.wg	0.2844444444444445	1.0	0.0	0.7785467128027681	0.2214532871972319	0.0	0.7785467128027682	0.2214532871972318	0.0	
output/NoRefTest/wgs/54894058_S21_L001_R2_001.wg	0.4010695187165775	1.0	0.0	0.7137404580152672	0.2862595419847328	0.0	0.7137404580152672	0.2862595419847328	0.0	
output/NoRefTest/wgs/54933952_S22_L001_R1_001.wg	25.558395550289582	1.0	2.711910326436986	0.6843544857767978	0.3156455142232022	1.7431421247986472	0.35581663468141744	0.3351325926916512	0.30905077262693137	
output/NoRefTest/wgs/54933952_S22_L001_R2_001.wg	26.966328447753703	1.0	2.6308533101338276	0.6735537190082646	0.32644628099173545	1.7861668676099425	0.35915492957746475	0.33370221327967814	0.30714285714285716	
output/NoRefTest/wgs/55005928_S27_L001_R1_001.wg	0.2461005199306759	1.0	0.0	0.8025034770514604	0.1974965229485396	0.0	0.8025034770514603	0.09874826147426981	0.09874826147426981	
output/NoRefTest/wgs/55005928_S27_L001_R2_001.wg	0.2839506172839506	1.0	0.0	0.7788461538461539	0.22115384615384615	0.0	0.7788461538461539	0.22115384615384615	0.0	
output/NoRefTest/wgs/55327185_S29_L001_R1_001.wg	0.37691653306400197	1.0	0.037102825272785425	0.8873960332693538	0.11260396673064621	0.02975183835043281	0.8873960332693538	0.10939907550077041	0.0032048912298757726	
output/NoRefTest/wgs/55327185_S29_L001_R2_001.wg	0.3983427255612344	1.0	0.037637407253979314	0.8910563121089436	0.10894368789105635	0.02384373062346272	0.8764702987151551	0.10897203051216854	0.01455767077267637	
output/NoRefTest/wgs/55426133_S30_L001_R1_001.wg	0.4098185699039487	1.0	0.0	0.7093111279333837	0.2906888720666163	0.0	0.7093111279333837	0.2906888720666163	0.0	
output/NoRefTest/wgs/55426133_S30_L001_R2_001.wg	0.476217546577048	1.0	0.01992287917737789	0.6866742166855417	0.31332578331445826	0.0005361708379764602	0.6866742166855417	0.2937920719092913	0.019533711405166982	
output/NoRefTest/wgs/A2208_S49_L001_R1_001.wg	1.0	1.0	0.006802721088435392	0.5887096774193549	0.41129032258064513	0.0068027210884353045	0.4112903225806451	0.29435483870967744	0.29435483870967744	
output/NoRefTest/wgs/A2208_S49_L001_R2_001.wg	1.0	1.0	0.015810276679841806	0.51875	0.48124999999999996	0.015810276679841903	0.51875	0.24062499999999995	0.24062499999999995	
output/NoRefTest/wgs/B1992_S80_L001_R1_001.wg	1.2820413279597114	1.0	0.300877893056664	0.5047539149888143	0.4952460850111857	0.0	0.4952460850111858	0.273465571430532	0.23128834355828223	
output/NoRefTest/wgs/B1992_S80_L001_R2_001.wg	1.2116097330909137	1.0	0.27385522465577716	0.5160612428700091	0.4839387571299909	0.019645120405576682	0.5160612428700091	0.281253335135106	0.20268542199488493	
output/NoRefTest/wgs/B2001_S79_L001_R1_001.wg	0.448248407643312	1.0	0.0	0.6904892798240791	0.30951072017592085	0.0	0.6669793621013134	0.30951072017592074	0.023509917722765866	
output/NoRefTest/wgs/B2001_S79_L001_R2_001.wg	0.5357189484303602	1.0	0.0218978102189781	0.6605800214822771	0.3394199785177229	0.000888517139069497	0.6391514500537057	0.3394199785177229	0.02142857142857143	
output/NoRefTest/wgs/D2519_S77_L001_R1_001.wg	0.29193664506839456	1.0	0.0	0.7740317637224853	0.22596823627751472	0.0	0.41160027952480793	0.3624314841976775	0.22596823627751458	
output/NoRefTest/wgs/D2519_S77_L001_R2_001.wg	0.32705074202026924	1.0	0.01821192052980132	0.7640360169491526	0.23596398305084743	0.000822028316577798	0.7640360169491526	0.21807780418905892	0.017886178861788504	
output/NoRefTest/wgs/D2534_S83_L001_R1_001.wg	1.0687707241630213	1.0	0.3759164005861749	0.5936443542934415	0.40635564570655847	0.12403947911840708	0.40635564570655847	0.38715597200497154	0.20648838228846997	
